itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_feedback_text.stopped,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,end_enc_key.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,nback_feedback.started,pract_resp.stopped,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,test_pract_keys.rt,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
2,országrész,középső,FOIL,,,,,,,,,,,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.6787363067269,739.6787363067269,739.6787363067269,739.6787363067269,None,740.7024720031768,740.7024720031768,740.7024720031768,740.7024720031768,2,,0.8099796380847692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
60,rosszullét,fizikai,FOIL,,,,,,,,,,,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.6742571927607,742.6742571927607,742.6742571927607,742.6742571927607,None,743.6848354535177,743.6848354535177,743.6848354535177,743.6848354535177,2,,0.8407981945201755,,,,,,,,,,,,,,,743.6848354535177,743.6848354535177,743.6848354535177,743.6848354535177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
70,pénztárca,ismeretlen,TARG,,,,,,,,,,,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.6934360237792,745.6934360237792,745.6934360237792,745.6934360237792,None,746.6983396615833,746.6983396615833,746.6983396615833,746.6983396615833,2,,1.1201823884621263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
43,kitüntetés,jelképes,FOIL,,,,,,,,,,,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.6763169877231,748.6763169877231,748.6763169877231,748.6763169877231,None,749.7034075111151,749.7034075111151,749.7034075111151,749.7034075111151,2,,0.8298604106530547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
10,barlang,lakatlan,TARG,,,,,,,,,,,1,0,1,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.6747392527759,751.6747392527759,751.6747392527759,751.6747392527759,None,752.6804210282862,752.6804210282862,752.6804210282862,752.6804210282862,2,,1.1143538188189268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
89,törmelék,építkezési,TARG,,,,,,,,,,,1,0,1,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.6940387543291,754.6940387543291,754.6940387543291,754.6940387543291,None,755.6849156925455,755.6849156925455,755.6849156925455,755.6849156925455,2,,1.0163146518170834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
67,védekezés,célszerű,FOIL,,,,,,,,,,,1,0,1,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.6867926167324,757.6867926167324,757.6867926167324,757.6867926167324,None,758.7002445757389,758.7002445757389,758.7002445757389,758.7002445757389,2,,0.8728206567466259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
21,díszterem,patinás,TARG,,,,,,,,,,,1,0,1,0,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.6747028650716,760.6747028650716,760.6747028650716,760.6747028650716,None,761.6979334875941,761.6979334875941,761.6979334875941,761.6979334875941,2,,0.8325873147696257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
39,készpénz,csekély,TARG,,,,,,,,,,,1,0,1,0,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.6910925908014,763.6910925908014,763.6910925908014,763.6910925908014,None,764.6824400816113,764.6824400816113,764.6824400816113,764.6824400816113,2,,1.0401884354650974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
82,értékrend,szubjektív,FOIL,,,,,,,,,,,1,0,1,0,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.68293955829,766.68293955829,766.68293955829,766.68293955829,None,767.6797644942999,767.6797644942999,767.6797644942999,767.6797644942999,2,,0.8848488284274936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
78,szélvihar,hirtelen,TARG,,,,,,,,,,,1,0,1,0,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.6856073709205,769.6856073709205,769.6856073709205,769.6856073709205,None,770.6882904227823,770.6882904227823,770.6882904227823,770.6882904227823,2,,1.064580355770886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
44,veszekedés,hétköznapi,FOIL,,,,,,,,,,,1,0,1,0,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.684564255178,772.684564255178,772.684564255178,772.684564255178,None,773.6963781444356,773.6963781444356,773.6963781444356,773.6963781444356,2,,0.9474783623591065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
88,útvonal,ajánlatos,FOIL,,,,,,,,,,,1,0,1,0,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.6759605742991,775.6759605742991,775.6759605742991,775.6759605742991,None,776.6880518812686,776.6880518812686,776.6880518812686,776.6880518812686,2,,0.9944810699671507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
13,bölcsőde,kertvárosi,TARG,,,,,,,,,,,1,0,1,0,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.6776400087401,778.6776400087401,778.6776400087401,778.6776400087401,None,779.7028532978147,779.7028532978147,779.7028532978147,779.7028532978147,2,,1.068836477585137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
83,gyűjtemény,sokszínű,FOIL,,,,,,,,,,,1,0,1,0,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.686823095195,781.686823095195,781.686823095195,781.686823095195,None,782.694030046463,782.694030046463,782.694030046463,782.694030046463,2,,0.8660690188407898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
95,végállomás,ideiglenes,TARG,,,,,,,,,,,1,0,1,0,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.6753510022536,784.6753510022536,784.6753510022536,784.6753510022536,None,785.6879141051322,785.6879141051322,785.6879141051322,785.6879141051322,2,,0.7882390469312668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
112,játszma,belpolitikai,FOIL,,,,,,,,,,,1,0,1,0,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.6858882093802,787.6858882093802,787.6858882093802,787.6858882093802,None,788.6910294564441,788.6910294564441,788.6910294564441,788.6910294564441,2,,0.8668919410556555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
18,olvasmány,gyermekkori,FOIL,,,,,,,,,,,1,0,1,0,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.6742786522955,790.6742786522955,790.6742786522955,790.6742786522955,None,791.6840436309576,791.6840436309576,791.6840436309576,791.6840436309576,2,,0.9922760343179107,,,,,,,,,,,,,,,791.6840436309576,791.6840436309576,791.6840436309576,791.6840436309576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
43,kolbász,tonnányi,TARG,,,,,,,,,,,1,0,1,0,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.674240087159,793.674240087159,793.674240087159,793.674240087159,None,794.6857000505552,794.6857000505552,794.6857000505552,794.6857000505552,2,,0.8342493325471878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
51,levéltár,régészeti,TARG,,,,,,,,,,,1,0,1,0,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.6761282067746,796.6761282067746,796.6761282067746,796.6761282067746,None,797.6884810701013,797.6884810701013,797.6884810701013,797.6884810701013,2,,0.8552136505022645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
49,havazás,folyamatos,FOIL,,,,,,,,,,,1,0,1,0,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.686980153434,799.686980153434,799.686980153434,799.686980153434,None,800.6799451885745,800.6799451885745,800.6799451885745,800.6799451885745,2,,0.7883528750389814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
69,célpont,potenciális,FOIL,,,,,,,,,,,1,0,1,0,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.6748135834932,802.6748135834932,802.6748135834932,802.6748135834932,None,803.6897173207253,803.6897173207253,803.6897173207253,803.6897173207253,2,,1.0796274663880467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
34,kánikula,tavaszi,TARG,,,,,,,,,,,1,0,1,0,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.6737427879125,805.6737427879125,805.6737427879125,805.6737427879125,None,806.6853097379208,806.6853097379208,806.6853097379208,806.6853097379208,2,,0.8305468019098043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
65,alapanyag,folyékony,FOIL,,,,,,,,,,,1,0,1,0,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.6743595134467,808.6743595134467,808.6743595134467,808.6743595134467,None,809.6851349519566,809.6851349519566,809.6851349519566,809.6851349519566,2,,1.047659119591117,,,,,,,,,,,,,,,809.6851349519566,809.6851349519566,809.6851349519566,809.6851349519566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
50,leépítés,túlzott,FOIL,,,,,,,,,,,1,0,1,0,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.6823651297018,811.6823651297018,811.6823651297018,811.6823651297018,None,812.7000797428191,812.7000797428191,812.7000797428191,812.7000797428191,2,,1.0034281015396118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
32,horgász,balatoni,TARG,,,,,,,,,,,1,0,1,0,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.6737409224734,814.6737409224734,814.6737409224734,814.6737409224734,None,815.6925739143044,815.6925739143044,815.6925739143044,815.6925739143044,2,,0.8827311852946877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
14,focista,rugalmas,FOIL,,,,,,,,,,,1,0,1,0,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.6794158555567,817.6794158555567,817.6794158555567,817.6794158555567,None,818.6865239068866,818.6865239068866,818.6865239068866,818.6865239068866,2,,0.7386257518082857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
20,díszlet,színpadi,TARG,,,,,,,,,,,1,0,1,0,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.6738401334733,820.6738401334733,820.6738401334733,820.6738401334733,None,821.6786445602775,821.6786445602775,821.6786445602775,821.6786445602775,2,,0.9290319513529539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
29,hangszer,autentikus,TARG,,,,,,,,,,,1,0,1,0,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.680269879289,823.680269879289,823.680269879289,823.680269879289,None,824.686698381789,824.686698381789,824.686698381789,824.686698381789,2,,0.9186449600383639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
75,jutalom,kívánatos,FOIL,,,,,,,,,,,1,0,1,0,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.6767054349184,826.6767054349184,826.6767054349184,826.6767054349184,None,827.6970785306767,827.6970785306767,827.6970785306767,827.6970785306767,2,,0.8926115483045578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
57,monitor,kijelzős,TARG,,,,,,,,,,,1,0,1,0,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.6903813192621,829.6903813192621,829.6903813192621,829.6903813192621,None,830.6791135575622,830.6791135575622,830.6791135575622,830.6791135575622,2,,1.2690791869536042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
107,üdvözlet,kölcsönös,FOIL,,,,,,,,,,,1,0,1,0,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.6944726081565,832.6944726081565,832.6944726081565,832.6944726081565,None,833.6865382129326,833.6865382129326,833.6865382129326,833.6865382129326,2,,1.1399350268766284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
38,korosztály,szerencsés,FOIL,,,,,,,,,,,1,0,1,0,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.6742615466937,835.6742615466937,835.6742615466937,835.6742615466937,None,836.6874833619222,836.6874833619222,836.6874833619222,836.6874833619222,2,,0.9649189794436097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
40,kesztyű,férfias,TARG,,,,,,,,,,,1,0,1,0,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.6761645944789,838.6761645944789,838.6761645944789,838.6761645944789,None,839.6997003145516,839.6997003145516,839.6997003145516,839.6997003145516,j,,1.0295280693098903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785280,21,2022-08-30_16h35.21.214,encoding_smst,2022.2.2,50.9169221885772,
