itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,enc_cross_resp.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,end_enc_key.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,nback_feedback.started,pract_resp.stopped,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,confid_break_gombok.rt,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,test_pract_keys.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
31,helyezés,végleges,TARG,,,,,,,,,,,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.0773995378986,1924.0773995378986,1924.0773995378986,1924.0773995378986,None,1925.0854175938293,1925.0854175938293,1925.0854175938293,1925.0854175938293,2,,1.0360088152810931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
78,dulakodás,szándékos,FOIL,,,,,,,,,,,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.0733723165467,1927.0733723165467,1927.0733723165467,1927.0733723165467,None,1928.096680068411,1928.096680068411,1928.096680068411,1928.096680068411,2,,1.4028666680678725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
17,csomagolás,ízléses,TARG,,,,,,,,,,,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0764746051282,1930.0764746051282,1930.0764746051282,1930.0764746051282,None,1931.0887777069584,1931.0887777069584,1931.0887777069584,1931.0887777069584,2,,1.2063407953828573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
66,csarnok,ünnepélyes,FOIL,,,,,,,,,,,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.0758417071775,1933.0758417071775,1933.0758417071775,1933.0758417071775,None,1934.077565304935,1934.077565304935,1934.077565304935,1934.077565304935,j,,1.077596900984645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
107,üdvözlet,kölcsönös,FOIL,,,,,,,,,,,1,0,1,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.0734071489424,1936.0734071489424,1936.0734071489424,1936.0734071489424,None,1937.0781014794484,1937.0781014794484,1937.0781014794484,1937.0781014794484,2,,0.8594368025660515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
79,szemüveg,kényelmes,TARG,,,,,,,,,,,1,0,1,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.0848201503977,1939.0848201503977,1939.0848201503977,1939.0848201503977,None,1940.077737913467,1940.077737913467,1940.077737913467,1940.077737913467,2,,0.7643015021458268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
22,egyenruha,rendőri,TARG,,,,,,,,,,,1,0,1,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0765193905681,1942.0765193905681,1942.0765193905681,1942.0765193905681,None,1943.0899545550346,1943.0899545550346,1943.0899545550346,1943.0899545550346,2,,0.8942415276542306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
59,sorsolás,helytelen,FOIL,,,,,,,,,,,1,0,1,0,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945.081771666184,1945.081771666184,1945.081771666184,1945.081771666184,None,1946.0896037397906,1946.0896037397906,1946.0896037397906,1946.0896037397906,2,,1.1254968605935574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
35,fenyegetés,írásbeli,FOIL,,,,,,,,,,,1,0,1,0,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.085965897888,1948.085965897888,1948.085965897888,1948.085965897888,None,1949.080331706442,1949.080331706442,1949.080331706442,1949.080331706442,2,,1.1070072203874588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
87,telefonszám,otthoni,TARG,,,,,,,,,,,1,0,1,0,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0730697074905,1951.0730697074905,1951.0730697074905,1951.0730697074905,None,1952.080831805244,1952.080831805244,1952.080831805244,1952.080831805244,2,,0.8701963797211647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
42,kirándulás,hétvégi,TARG,,,,,,,,,,,1,0,1,0,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0950059210882,1954.0950059210882,1954.0950059210882,1954.0950059210882,None,1955.0934648839757,1955.0934648839757,1955.0934648839757,1955.0934648839757,2,,0.6875622300431132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
12,rokonság,nagyszámú,FOIL,,,,,,,,,,,1,0,1,0,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.090324963443,1957.090324963443,1957.090324963443,1957.090324963443,None,1958.0999552765861,1958.0999552765861,1958.0999552765861,1958.0999552765861,2,,1.363707852549851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
70,kritika,érthetetlen,FOIL,,,,,,,,,,,1,0,1,0,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0825588237494,1960.0825588237494,1960.0825588237494,1960.0825588237494,None,1961.0948053216562,1961.0948053216562,1961.0948053216562,1961.0948053216562,2,,0.7731813574209809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
5,áruházlánc,veszteséges,TARG,,,,,,,,,,,1,0,1,0,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963.0813446547836,1963.0813446547836,1963.0813446547836,1963.0813446547836,None,1964.0804281188175,1964.0804281188175,1964.0804281188175,1964.0804281188175,j,,1.7189505500718951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
89,ellenőr,közömbös,FOIL,,,,,,,,,,,1,0,1,0,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1966.0742670819163,1966.0742670819163,1966.0742670819163,1966.0742670819163,None,1967.0812305146828,1967.0812305146828,1967.0812305146828,1967.0812305146828,j,,1.1939552780240774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
69,célpont,potenciális,FOIL,,,,,,,,,,,1,0,1,0,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969.0891384743154,1969.0891384743154,1969.0891384743154,1969.0891384743154,None,1970.0771426465362,1970.0771426465362,1970.0771426465362,1970.0771426465362,2,,1.4362500943243504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
24,fejedelem,történelmi,TARG,,,,,,,,,,,1,0,1,0,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972.082490091212,1972.082490091212,1972.082490091212,1972.082490091212,None,1973.1047429088503,1973.1047429088503,1973.1047429088503,1973.1047429088503,j,,1.4061045553535223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
30,háziorvos,körzeti,TARG,,,,,,,,,,,1,0,1,0,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975.0891123497859,1975.0891123497859,1975.0891123497859,1975.0891123497859,None,1976.0933305295184,1976.0933305295184,1976.0933305295184,1976.0933305295184,2,,1.1950204744935036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
54,tartozás,nagymértékű,FOIL,,,,,,,,,,,1,0,1,0,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.0894059399143,1978.0894059399143,1978.0894059399143,1978.0894059399143,None,1979.1075973259285,1979.1075973259285,1979.1075973259285,1979.1075973259285,2,,1.489927309565246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
33,iránytű,hasznos,TARG,,,,,,,,,,,1,0,1,0,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.0757073527202,1981.0757073527202,1981.0757073527202,1981.0757073527202,None,1982.0862389616668,1982.0862389616668,1982.0862389616668,1982.0862389616668,2,,0.9963713614270091,,,,,,,,,,,,,,,1982.0862389616668,1982.0862389616668,1982.0862389616668,1982.0862389616668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
21,díszterem,patinás,TARG,,,,,,,,,,,1,0,1,0,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0951402755454,1984.0951402755454,1984.0951402755454,1984.0951402755454,None,1985.0934474682435,1985.0934474682435,1985.0934474682435,1985.0934474682435,2,,1.0151371760293841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
92,házastárs,eszméletlen,FOIL,,,,,,,,,,,1,0,1,0,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.088394857943,1987.088394857943,1987.088394857943,1987.088394857943,None,1988.0944265164435,1988.0944265164435,1988.0944265164435,1988.0944265164435,2,,1.3916766587644815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
49,legénység,katonai,TARG,,,,,,,,,,,1,0,1,0,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.0737554766238,1990.0737554766238,1990.0737554766238,1990.0737554766238,None,1991.078877129592,1991.078877129592,1991.078877129592,1991.078877129592,2,,1.3249082500115037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
112,játszma,belpolitikai,FOIL,,,,,,,,,,,1,0,1,0,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.074014544487,1993.074014544487,1993.074014544487,1993.074014544487,None,1994.0842416789383,1994.0842416789383,1994.0842416789383,1994.0842416789383,2,,1.1400283239781857,,,,,,,,,,,,,,,1994.0842416789383,1994.0842416789383,1994.0842416789383,1994.0842416789383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
81,színdarab,humoros,TARG,,,,,,,,,,,1,0,1,0,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.0849184291437,1996.0849184291437,1996.0849184291437,1996.0849184291437,None,1997.0912732221186,1997.0912732221186,1997.0912732221186,1997.0912732221186,2,,0.8267434993758798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
106,munkagép,funkcionális,FOIL,,,,,,,,,,,1,0,1,0,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.0824994212016,1999.0824994212016,1999.0824994212016,1999.0824994212016,None,2000.0937357712537,2000.0937357712537,2000.0937357712537,2000.0937357712537,2,,0.9806272853165865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
52,értesítés,sokszoros,FOIL,,,,,,,,,,,1,0,1,0,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.0751111535355,2002.0751111535355,2002.0751111535355,2002.0751111535355,None,2003.0826714076102,2003.0826714076102,2003.0826714076102,2003.0826714076102,2,,1.0208805315196514,,,,,,,,,,,,,,,2003.0826714076102,2003.0826714076102,2003.0826714076102,2003.0826714076102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
88,tévéműsor,közéleti,TARG,,,,,,,,,,,1,0,1,0,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0739305727184,2005.0739305727184,2005.0739305727184,2005.0739305727184,None,2006.0844229953364,2006.0844229953364,2006.0844229953364,2006.0844229953364,2,,1.129604633897543,,,,,,,,,,,,,,,2006.0844229953364,2006.0844229953364,2006.0844229953364,2006.0844229953364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
13,bölcsőde,kertvárosi,TARG,,,,,,,,,,,1,0,1,0,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0752467522398,2008.0752467522398,2008.0752467522398,2008.0752467522398,None,2009.0873613841832,2009.0873613841832,2009.0873613841832,2009.0873613841832,2,,1.0937910042703152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
33,parancs,vitathatatlan,FOIL,,,,,,,,,,,1,0,1,0,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0890370868146,2011.0890370868146,2011.0890370868146,2011.0890370868146,None,2012.111617394723,2012.111617394723,2012.111617394723,2012.111617394723,j,,1.658874067477882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
26,vallomás,következetes,FOIL,,,,,,,,,,,1,0,1,0,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0805938849226,2014.0805938849226,2014.0805938849226,2014.0805938849226,None,2015.0886573474854,2015.0886573474854,2015.0886573474854,2015.0886573474854,j,,1.732971340417862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
14,csecsemő,egészséges,TARG,,,,,,,,,,,1,0,1,0,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0835341392085,2017.0835341392085,2017.0835341392085,2017.0835341392085,None,2018.0931806247681,2018.0931806247681,2018.0931806247681,2018.0931806247681,2,,0.8892987035214901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
71,pisztoly,törvénytelen,TARG,,,,,,,,,,,1,0,1,0,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.0891773505136,2020.0891773505136,2020.0891773505136,2020.0891773505136,None,2021.083902371116,2021.083902371116,2021.083902371116,2021.083902371116,j,,1.1165756434202194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189616,23,2022-09-07_12h49.00.640,encoding_smst,2022.2.2,51.91855468628929,
