itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,enc_cross_resp.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,pract_resp.stopped,nback_feedback.started,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,confid_break_gombok.rt,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,test_pract_keys.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,end_exp_text.started,key_resp_3.started,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
55,menetrend,szokásos,TARG,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2312.049628845416,2312.049628845416,2312.049628845416,2312.049628845416,None,2313.0561861041933,2313.0561861041933,2313.0561861041933,2313.0561861041933,2,,1.0588326239958405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
17,borvidék,csapadékos,FOIL,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2315.0495290122926,2315.0495290122926,2315.0495290122926,2315.0495290122926,None,2316.0518752438948,2316.0518752438948,2316.0518752438948,2316.0518752438948,j,,1.557203572243452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
7,testmozgás,speciális,FOIL,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2318.0494301123545,2318.0494301123545,2318.0494301123545,2318.0494301123545,None,2319.0487595824525,2319.0487595824525,2319.0487595824525,2319.0487595824525,2,,0.9787394581362605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
35,kapitány,rutinos,TARG,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321.043351491913,2321.043351491913,2321.043351491913,2321.043351491913,None,2322.0545439897105,2322.0545439897105,2322.0545439897105,2322.0545439897105,2,,1.426675122231245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
25,szekrény,kaotikus,FOIL,,,,,,,,,,,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2324.04102951847,2324.04102951847,2324.04102951847,2324.04102951847,None,2325.0481580961496,2325.0481580961496,2325.0481580961496,2325.0481580961496,j,,1.3369541326537728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
19,mellékutca,rendezetlen,FOIL,,,,,,,,,,,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2327.044973390177,2327.044973390177,2327.044973390177,2327.044973390177,None,2328.050616601482,2328.050616601482,2328.050616601482,2328.050616601482,j,,1.6145382225513458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
74,repülőjegy,érvényes,TARG,,,,,,,,,,,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.042573354207,2330.042573354207,2330.042573354207,2330.042573354207,None,2331.054093652405,2331.054093652405,2331.054093652405,2331.054093652405,2,,1.1190288439393044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
10,barlang,lakatlan,TARG,,,,,,,,,,,1,0,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2333.0429226141423,2333.0429226141423,2333.0429226141423,2333.0429226141423,None,2334.053801928647,2334.053801928647,2334.053801928647,2334.053801928647,2,,1.6665714578703046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
99,államférfi,diszkrét,FOIL,,,,,,,,,,,1,0,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.038631970063,2336.038631970063,2336.038631970063,2336.038631970063,None,2337.046763231978,2337.046763231978,2337.046763231978,2337.046763231978,j,,1.2028945162892342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
16,csillagász,figyelmes,TARG,,,,,,,,,,,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.0406180564314,2339.0406180564314,2339.0406180564314,2339.0406180564314,None,2340.053228433244,2340.053228433244,2340.053228433244,2340.053228433244,j,,1.3308674274012446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
14,csecsemő,egészséges,TARG,,,,,,,,,,,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2342.0444692485034,2342.0444692485034,2342.0444692485034,2342.0444692485034,None,2343.053988222033,2343.053988222033,2343.053988222033,2343.053988222033,2,,1.1994585171341896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
45,tehetség,példaértékű,FOIL,,,,,,,,,,,1,0,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2345.0419746665284,2345.0419746665284,2345.0419746665284,2345.0419746665284,None,2346.0555221047252,2346.0555221047252,2346.0555221047252,2346.0555221047252,2,,1.4090948645025492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
85,tanfolyam,gyakorlati,TARG,,,,,,,,,,,1,0,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.0419292598963,2348.0419292598963,2348.0419292598963,2348.0419292598963,None,2349.0543601848185,2349.0543601848185,2349.0543601848185,2349.0543601848185,2,,1.1074410574510694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
110,hátrány,mentális,FOIL,,,,,,,,,,,1,0,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2351.0430081412196,2351.0430081412196,2351.0430081412196,2351.0430081412196,None,2352.053304940462,2352.053304940462,2352.053304940462,2352.053304940462,j,,1.1430021496489644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
78,szélvihar,hirtelen,TARG,,,,,,,,,,,1,0,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.042784838006,2354.042784838006,2354.042784838006,2354.042784838006,None,2355.053053336218,2355.053053336218,2355.053053336218,2355.053053336218,2,,1.122642737813294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
50,lépcsőház,emeletes,TARG,,,,,,,,,,,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2357.043712570332,2357.043712570332,2357.043712570332,2357.043712570332,None,2358.0544059034437,2358.0544059034437,2358.0544059034437,2358.0544059034437,2,,1.5007618218660355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
28,követelés,eredményes,FOIL,,,,,,,,,,,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2360.042498712428,2360.042498712428,2360.042498712428,2360.042498712428,None,2361.0529171153903,2361.0529171153903,2361.0529171153903,2361.0529171153903,j,,1.6306287599727511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
54,tartozás,nagymértékű,FOIL,,,,,,,,,,,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2363.041735813953,2363.041735813953,2363.041735813953,2363.041735813953,None,2364.053067021072,2364.053067021072,2364.053067021072,2364.053067021072,2,,1.3765449346974492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
6,ásványvíz,minőségi,TARG,,,,,,,,,,,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2366.0402849689126,2366.0402849689126,2366.0402849689126,2366.0402849689126,None,2367.0529615897685,2367.0529615897685,2367.0529615897685,2367.0529615897685,2,,1.4922747677192092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
44,veszekedés,hétköznapi,FOIL,,,,,,,,,,,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.0472869668156,2369.0472869668156,2369.0472869668156,2369.0472869668156,None,2370.054585664533,2370.054585664533,2370.054585664533,2370.054585664533,j,,1.226739065721631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
40,engedmény,felelőtlen,FOIL,,,,,,,,,,,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2372.0424225162715,2372.0424225162715,2372.0424225162715,2372.0424225162715,None,2373.050241217017,2373.050241217017,2373.050241217017,2373.050241217017,j,,1.5428092628717422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
63,nagymama,kedvenc,TARG,,,,,,,,,,,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.0429577575997,2375.0429577575997,2375.0429577575997,2375.0429577575997,None,2376.052954125218,2376.052954125218,2376.052954125218,2376.052954125218,j,,1.85544906090945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
77,szakadék,iszonyatos,TARG,,,,,,,,,,,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2378.0429817056283,2378.0429817056283,2378.0429817056283,2378.0429817056283,None,2379.0493343221024,2379.0493343221024,2379.0493343221024,2379.0493343221024,2,,1.626274360343814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
31,nagykövet,befolyásos,FOIL,,,,,,,,,,,1,0,1,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.0419357912615,2381.0419357912615,2381.0419357912615,2381.0419357912615,None,2382.066461754963,2382.066461754963,2382.066461754963,2382.066461754963,2,,1.6642046989873052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
95,gyűlölet,mélységes,FOIL,,,,,,,,,,,1,0,1,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.0426607467234,2384.0426607467234,2384.0426607467234,2384.0426607467234,None,2385.052914316766,2385.052914316766,2385.052914316766,2385.052914316766,j,,1.7797407740727067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
1,akadály,lehetetlen,TARG,,,,,,,,,,,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2387.0414826544,2387.0414826544,2387.0414826544,2387.0414826544,None,2388.0526788849384,2388.0526788849384,2388.0526788849384,2388.0526788849384,j,,1.7580225756391883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
26,folyadék,elegendő,TARG,,,,,,,,,,,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.0632901117206,2390.0632901117206,2390.0632901117206,2390.0632901117206,None,2391.043945514597,2391.043945514597,2391.043945514597,2391.043945514597,2,,0.940625624731183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
60,rosszullét,fizikai,FOIL,,,,,,,,,,,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393.0512967724353,2393.0512967724353,2393.0512967724353,2393.0512967724353,None,2394.0567316086963,2394.0567316086963,2394.0567316086963,2394.0567316086963,2,,0.7768838703632355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
59,műalkotás,korabeli,TARG,,,,,,,,,,,1,0,1,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.047021367587,2396.047021367587,2396.047021367587,2396.047021367587,None,2397.052770631388,2397.052770631388,2397.052770631388,2397.052770631388,2,,1.3012549532577395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
50,leépítés,túlzott,FOIL,,,,,,,,,,,1,0,1,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.0437153698877,2399.0437153698877,2399.0437153698877,2399.0437153698877,None,2400.053395132534,2400.053395132534,2400.053395132534,2400.053395132534,2,,1.4035676587373018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
67,védekezés,célszerű,FOIL,,,,,,,,,,,1,0,1,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.056989433244,2402.056989433244,2402.056989433244,2402.056989433244,None,2403.0435290765017,2403.0435290765017,2403.0435290765017,2403.0435290765017,2,,1.3172105140984058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
24,fejedelem,történelmi,TARG,,,,,,,,,,,1,0,1,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2405.050804760307,2405.050804760307,2405.050804760307,2405.050804760307,None,2406.044234749861,2406.044234749861,2406.044234749861,2406.044234749861,2,,1.668283548206091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
100,zaklatás,pszichés,FOIL,,,,,,,,,,,1,0,1,0,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.0402784375474,2408.0402784375474,2408.0402784375474,2408.0402784375474,None,2409.045443009585,2409.045443009585,2409.045443009585,2409.045443009585,j,,1.0701915100216866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
108,vészhelyzet,időjárási,FOIL,,,,,,,,,,,1,0,1,0,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.0436652973294,2411.0436652973294,2411.0436652973294,2411.0436652973294,None,2412.053005441092,2412.053005441092,2412.053005441092,2412.053005441092,2,,1.5339502468705177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150196,18,2022-09-06_10h23.36.375,encoding_smst,2022.2.2,51.80779653758876,
