itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro_cont.started,exp_continue.started,exp_continue.keys,exp_continue.rt,enc_instr_text.started,enc_instr_cont_text.started,enc_instr_cont_key.started,newspaper.started,editor.started,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_pract_start_text.started,key_resp_5.started,key_resp_5.keys,key_resp_5.rt,fx_cross.started,megfelelő_v.started,nemmegf_v.started,enc_cross_resp.started,enc_cross_resp.keys,word_pair_text.started,enc_keys.started,megfelelő_válasz.started,nemmegfelelő_válasz.started,enc_keys.keys,enc_feedback_text.started,enc_keys.rt,enc_repeat_button.started,repeat_text_for_enc.started,enc_repeat_button.keys,enc_repeat_button.rt,enc_pract_endtext.started,enc_pract_cont_text.started,end_enc_pract_key.started,end_enc_pract_key.keys,end_enc_pract_key.rt,enc_cross_resp.rt,end_enc_text.started,end_enc_key.started,end_enc_key.keys,end_enc_key.rt,fx_cross.stopped,megfelelő_v.stopped,nemmegf_v.stopped,enc_cross_resp.stopped,instr_instr.started,instr_tovabb.started,sad_computer.started,warning.started,instr_tovabb.keys,instr_tovabb.rt,lvl_instr_text.started,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,pract_inst_text.started,pract_inst_key.started,pract_inst_key.keys,pract_inst_key.rt,pract_stim.started,pract_resp.started,pract_resp.stopped,nback_feedback.started,pract_stim.stopped,nback_feedback.stopped,pract_resp.keys,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,feedback_2.started,pract_resp.rt,repeat_pract_text.started,repeat_practice_key.started,repeat_practice_key.keys,repeat_practice_key.rt,szunet_text.started,szunet_key.started,szunet_key.keys,szunet_key.rt,test_stim.started,key_resp.started,test_stim.stopped,key_resp.stopped,key_resp.keys,key_resp.rt,blokk_szun_text.started,blokk_szun_resp.started,blokk_szun_resp.keys,blokk_szun_resp.rt,text_3.started,end_keys.started,end_keys.keys,end_keys.rt,break_text.started,break_cont_text.started,szun2_resp.started,szun2_resp.keys,szun2_resp.rt,test_instr_text.started,test_instr_cont_text.started,test_instr_cont_key.started,news_coffee.started,editorman.started,test_instr_cont_key.keys,test_instr_cont_key.rt,test2_inst.started,test2_space.started,test2_resp.started,test2_resp.keys,test2_resp.rt,test_pract_start_text.started,test_pract_begin.started,test_pract_begin.keys,test_pract_begin.rt,test_pract_words.started,test_pract_keys.started,régi_válasz.started,uj_válasz.started,test_pract_keys.keys,test_pract_keys.rt,confid_break_text.started,confid_break_gombok.started,confid_break_gombok.keys,konfidencia_kérdés.started,confid_rate_keys.started,confid_rate_keys.keys,confid_rate_keys.rt,test_pract_feedback_text.started,feedback_button.started,feedback_button.keys,feedback_button.rt,confid_break_gombok.rt,repeat_pract_rec_textbox.started,rec_pract_repeat_button.started,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,test_pract_end_text.started,test_pract_end_cont_text.started,test_pract_end_key.started,test_pract_end_key.keys,test_pract_end_key.rt,confid_break_text.stopped,confid_break_gombok.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,key_resp_3.started,end_exp_text.stopped,key_resp_3.stopped,key_resp_3.keys,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
14,csecsemő,egészséges,TARG,,,,,,,,,,,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.4960956256837,757.4960956256837,757.4960956256837,757.4960956256837,None,758.5007775155827,758.5007775155827,758.5007775155827,758.5007775155827,2,,1.4080909360200167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
82,értékrend,szubjektív,FOIL,,,,,,,,,,,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.5066493162885,760.5066493162885,760.5066493162885,760.5066493162885,None,761.5061094090343,761.5061094090343,761.5061094090343,761.5061094090343,j,,1.3394882129505277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
28,gorilla,érzékeny,TARG,,,,,,,,,,,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.4975623320788,763.4975623320788,763.4975623320788,763.4975623320788,2,764.5069575235248,764.5069575235248,764.5069575235248,764.5069575235248,j,,1.0763811599463224,,,,,,,,,,0.10784909687936306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
46,kommentár,terjedelmes,TARG,,,,,,,,,,,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.4963067984208,766.4963067984208,766.4963067984208,766.4963067984208,None,767.5233205026016,767.5233205026016,767.5233205026016,767.5233205026016,2,,1.236908663995564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
44,veszekedés,hétköznapi,FOIL,,,,,,,,,,,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.4965245034546,769.4965245034546,769.4965245034546,769.4965245034546,None,770.500767252408,770.500767252408,770.500767252408,770.500767252408,j,,1.5042936094105244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
105,szörnyeteg,képzeletbeli,FOIL,,,,,,,,,,,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.4946510009468,772.4946510009468,772.4946510009468,772.4946510009468,None,773.5023502754048,773.5023502754048,773.5023502754048,773.5023502754048,2,,1.4743209909647703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
47,koponya,parányi,TARG,,,,,,,,,,,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.5131714316085,775.5131714316085,775.5131714316085,775.5131714316085,None,776.5194907700643,776.5194907700643,776.5194907700643,776.5194907700643,2,,1.5707817999646068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
6,ásványvíz,minőségi,TARG,,,,,,,,,,,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.4991574836895,778.4991574836895,778.4991574836895,778.4991574836895,None,779.5083132004365,779.5083132004365,779.5083132004365,779.5083132004365,2,,1.2815604731440544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
61,üzemanyag,mesterséges,FOIL,,,,,,,,,,,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.4972024969757,781.4972024969757,781.4972024969757,781.4972024969757,None,782.5251507759094,782.5251507759094,782.5251507759094,782.5251507759094,2,,1.323845213279128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
58,közvetítés,globális,FOIL,,,,,,,,,,,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.4957886617631,784.4957886617631,784.4957886617631,784.4957886617631,None,785.5045167459175,785.5045167459175,785.5045167459175,785.5045167459175,2,,1.27335736900568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
88,tévéműsor,közéleti,TARG,,,,,,,,,,,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.5165869034827,787.5165869034827,787.5165869034827,787.5165869034827,None,788.5001072967425,788.5001072967425,788.5001072967425,788.5001072967425,j,,1.9217497147619724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
16,tinédzser,kíváncsi,FOIL,,,,,,,,,,,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.4979134574533,790.4979134574533,790.4979134574533,790.4979134574533,None,791.5091274157166,791.5091274157166,791.5091274157166,791.5091274157166,2,,1.0056234737858176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
19,diktátor,kegyetlen,TARG,,,,,,,,,,,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.4959957925603,793.4959957925603,793.4959957925603,793.4959957925603,None,794.4997154287994,794.4997154287994,794.4997154287994,794.4997154287994,2,,1.2855858290567994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
13,bölcsőde,kertvárosi,TARG,,,,,,,,,,,1,0,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.4976730495691,796.4976730495691,796.4976730495691,796.4976730495691,None,797.5230259802192,797.5230259802192,797.5230259802192,797.5230259802192,2,,1.6908576367422938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
42,szerencse,viszonylagos,FOIL,,,,,,,,,,,1,0,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.4953728467226,799.4953728467226,799.4953728467226,799.4953728467226,None,800.5169996088371,800.5169996088371,800.5169996088371,800.5169996088371,2,,1.8836560966446996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
41,királynő,szépséges,TARG,,,,,,,,,,,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.519714073278,802.519714073278,802.519714073278,802.519714073278,None,803.5062953913584,803.5062953913584,803.5062953913584,803.5062953913584,2,,0.894065790809691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
52,magazin,tudományos,TARG,,,,,,,,,,,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805.5208629304543,805.5208629304543,805.5208629304543,805.5208629304543,None,806.4994778195396,806.4994778195396,806.4994778195396,806.4994778195396,2,,0.9024489680305123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
46,ügyintézés,zökkenőmentes,FOIL,,,,,,,,,,,1,0,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.4973679529503,808.4973679529503,808.4973679529503,808.4973679529503,None,809.5084270285442,809.5084270285442,809.5084270285442,809.5084270285442,2,,1.4012086754664779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
69,célpont,potenciális,FOIL,,,,,,,,,,,1,0,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.496143209748,811.496143209748,811.496143209748,811.496143209748,None,812.4997300459072,812.4997300459072,812.4997300459072,812.4997300459072,2,,1.1158481808379292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
93,útlezárás,helyszíni,TARG,,,,,,,,,,,1,0,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.5001324880868,814.5001324880868,814.5001324880868,814.5001324880868,None,815.5143271312118,815.5143271312118,815.5143271312118,815.5143271312118,2,,1.0808074017986655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
32,horgász,balatoni,TARG,,,,,,,,,,,1,0,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.4976630974561,817.4976630974561,817.4976630974561,817.4976630974561,None,818.5000037318096,818.5000037318096,818.5000037318096,818.5000037318096,2,,0.9731205059215426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
59,sorsolás,helytelen,FOIL,,,,,,,,,,,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.4990197075531,820.4990197075531,820.4990197075531,820.4990197075531,None,821.5060982126743,821.5060982126743,821.5060982126743,821.5060982126743,2,,1.3477295711636543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
55,pályafutás,dicséretes,FOIL,,,,,,,,,,,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.4968451512977,823.4968451512977,823.4968451512977,823.4968451512977,None,824.5063124960288,824.5063124960288,824.5063124960288,824.5063124960288,2,,0.8815543157979846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
45,kolostor,hajdani,TARG,,,,,,,,,,,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.497006252408,826.497006252408,826.497006252408,826.497006252408,None,827.5228337775916,827.5228337775916,827.5228337775916,827.5228337775916,2,,1.3209351263940334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
109,mozzanat,színészi,FOIL,,,,,,,,,,,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.5133331548423,829.5133331548423,829.5133331548423,829.5133331548423,None,830.5038359528407,830.5038359528407,830.5038359528407,830.5038359528407,2,,1.439570070244372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
66,olimpikon,legendás,TARG,,,,,,,,,,,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.4991954257712,832.4991954257712,832.4991954257712,832.4991954257712,None,833.5220889179036,833.5220889179036,833.5220889179036,833.5220889179036,2,,1.0923920786008239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
1,merénylő,erőszakos,FOIL,,,,,,,,,,,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.5015733810142,835.5015733810142,835.5015733810142,835.5015733810142,None,836.5033924570307,836.5033924570307,836.5033924570307,836.5033924570307,2,,1.13993189483881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
90,mozdulat,harmonikus,FOIL,,,,,,,,,,,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.4963217275217,838.4963217275217,838.4963217275217,838.4963217275217,None,839.5028351340443,839.5028351340443,839.5028351340443,839.5028351340443,2,,1.1720831133425236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
10,barlang,lakatlan,TARG,,,,,,,,,,,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841.4966551261023,841.4966551261023,841.4966551261023,841.4966551261023,None,842.5197812505066,842.5197812505066,842.5197812505066,842.5197812505066,2,,1.1388138262555003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
50,lépcsőház,emeletes,TARG,,,,,,,,,,,1,0,1,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.4971962766722,844.4971962766722,844.4971962766722,844.4971962766722,None,845.5052252179012,845.5052252179012,845.5052252179012,845.5052252179012,2,,0.8924961425364017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
72,asszisztens,tárgyalási,FOIL,,,,,,,,,,,1,0,1,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.4951271517202,847.4951271517202,847.4951271517202,847.4951271517202,None,848.499616839923,848.499616839923,848.499616839923,848.499616839923,j,,1.5761382635682821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
48,költészet,mágikus,TARG,,,,,,,,,,,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.506613239646,850.506613239646,850.506613239646,850.506613239646,None,851.505419285968,851.505419285968,851.505419285968,851.505419285968,j,,1.403028373606503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
102,vetítés,farsangi,FOIL,,,,,,,,,,,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.4958732556552,853.4958732556552,853.4958732556552,853.4958732556552,None,854.5079564759508,854.5079564759508,854.5079564759508,854.5079564759508,2,,1.4653954189270735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
16,csillagász,figyelmes,TARG,,,,,,,,,,,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.4976780256256,856.4976780256256,856.4976780256256,856.4976780256256,None,857.5167834600434,857.5167834600434,857.5167834600434,857.5167834600434,2,,1.7376255337148905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414789,31,2022-08-30_13h36.51.528,encoding_smst,2022.2.2,59.633854619480715,
