itemno	noun	adjective	stimtype	encoding_version_noun	encoding_version_adjective	repeat_enc.thisRepN	repeat_enc.thisTrialN	repeat_enc.thisN	repeat_enc.thisIndex	enc_practice_loop.thisRepN	enc_practice_loop.thisTrialN	enc_practice_loop.thisN	enc_practice_loop.thisIndex	break_loop.thisRepN	break_loop.thisTrialN	break_loop.thisN	break_loop.thisIndex	enc_loop.thisRepN	enc_loop.thisTrialN	enc_loop.thisN	enc_loop.thisIndex	level_loop.thisRepN	level_loop.thisTrialN	level_loop.thisN	level_loop.thisIndex	practiceRepeat.thisRepN	practiceRepeat.thisTrialN	practiceRepeat.thisN	practiceRepeat.thisIndex	practice_loop.thisRepN	practice_loop.thisTrialN	practice_loop.thisN	practice_loop.thisIndex	blokk_loop.thisRepN	blokk_loop.thisTrialN	blokk_loop.thisN	blokk_loop.thisIndex	trial_loop.thisRepN	trial_loop.thisTrialN	trial_loop.thisN	trial_loop.thisIndex	repeat_rec_pract.thisRepN	repeat_rec_pract.thisTrialN	repeat_rec_pract.thisN	repeat_rec_pract.thisIndex	test_pract_loop.thisRepN	test_pract_loop.thisTrialN	test_pract_loop.thisN	test_pract_loop.thisIndex	test_loop.thisRepN	test_loop.thisTrialN	test_loop.thisN	test_loop.thisIndex	exp_intro.started	exp_intro.stopped	exp_intro_cont.started	exp_intro_cont.stopped	exp_continue.keys	exp_continue.rt	exp_continue.started	exp_continue.stopped	enc_instr_text.started	enc_instr_text.stopped	enc_instr_cont_text.started	enc_instr_cont_text.stopped	enc_instr_cont_key.keys	enc_instr_cont_key.rt	enc_instr_cont_key.started	enc_instr_cont_key.stopped	newspaper.started	newspaper.stopped	editor.started	editor.stopped	enc_pract_start_text.started	enc_pract_start_text.stopped	key_resp_5.keys	key_resp_5.rt	key_resp_5.started	key_resp_5.stopped	fx_cross.started	fx_cross.stopped	megfelelõ_v.started	megfelelõ_v.stopped	nemmegf_v.started	nemmegf_v.stopped	enc_cross_resp.keys	enc_cross_resp.started	enc_cross_resp.stopped	word_pair_text.started	word_pair_text.stopped	enc_keys.keys	enc_keys.started	enc_keys.stopped	megfelelõ_válasz.started	megfelelõ_válasz.stopped	nemmegfelelõ_válasz.started	nemmegfelelõ_válasz.stopped	enc_feedback_text.started	enc_feedback_text.stopped	enc_cross_resp.rt	enc_keys.rt	enc_repeat_button.keys	enc_repeat_button.rt	enc_repeat_button.started	enc_repeat_button.stopped	repeat_text_for_enc.started	repeat_text_for_enc.stopped	enc_pract_endtext.started	enc_pract_endtext.stopped	enc_pract_cont_text.started	enc_pract_cont_text.stopped	end_enc_pract_key.keys	end_enc_pract_key.rt	end_enc_pract_key.started	end_enc_pract_key.stopped	end_enc_text.started	end_enc_text.stopped	end_enc_key.keys	end_enc_key.rt	end_enc_key.started	end_enc_key.stopped	instr_instr.started	instr_instr.stopped	instr_tovabb.keys	instr_tovabb.rt	instr_tovabb.started	instr_tovabb.stopped	sad_computer.started	sad_computer.stopped	warning.started	warning.stopped	lvl_instr_text.started	lvl_instr_text.stopped	key_resp_2.keys	key_resp_2.rt	key_resp_2.started	key_resp_2.stopped	pract_inst_text.started	pract_inst_text.stopped	pract_inst_key.keys	pract_inst_key.rt	pract_inst_key.started	pract_inst_key.stopped	pract_stim.started	pract_stim.stopped	pract_resp.keys	pract_resp.started	pract_resp.stopped	nback_feedback.started	nback_feedback.stopped	feladat_blokk	Betû	All_keys	All_RT	Answer_key	Answer RT	Response type	Correctness	pract_stim2.started	pract_stim2.stopped	feedback_2.started	feedback_2.stopped	repeat_pract_text.started	repeat_pract_text.stopped	repeat_practice_key.keys	repeat_practice_key.rt	repeat_practice_key.started	repeat_practice_key.stopped	pract_resp.rt	szunet_text.started	szunet_text.stopped	szunet_key.keys	szunet_key.rt	szunet_key.started	szunet_key.stopped	test_stim.started	test_stim.stopped	key_resp.keys	key_resp.started	key_resp.stopped	key_resp.rt	blokk_szun_text.started	blokk_szun_text.stopped	blokk_szun_resp.keys	blokk_szun_resp.rt	blokk_szun_resp.started	blokk_szun_resp.stopped	text_3.started	text_3.stopped	end_keys.keys	end_keys.rt	end_keys.started	end_keys.stopped	break_text.started	break_text.stopped	break_cont_text.started	break_cont_text.stopped	szun2_resp.keys	szun2_resp.rt	szun2_resp.started	szun2_resp.stopped	test_instr_text.started	test_instr_text.stopped	test_instr_cont_text.started	test_instr_cont_text.stopped	test_instr_cont_key.keys	test_instr_cont_key.rt	test_instr_cont_key.started	test_instr_cont_key.stopped	news_coffee.started	news_coffee.stopped	editorman.started	editorman.stopped	test2_inst.started	test2_inst.stopped	test2_space.started	test2_space.stopped	test2_resp.keys	test2_resp.rt	test2_resp.started	test2_resp.stopped	test_pract_start_text.started	test_pract_start_text.stopped	test_pract_begin.keys	test_pract_begin.rt	test_pract_begin.started	test_pract_begin.stopped	test_pract_words.started	test_pract_words.stopped	test_pract_keys.keys	test_pract_keys.started	test_pract_keys.stopped	régi_válasz.started	régi_válasz.stopped	uj_válasz.started	uj_válasz.stopped	confid_break_text.started	confid_break_text.stopped	confid_break_gombok.keys	confid_break_gombok.started	confid_break_gombok.stopped	konfidencia_kérdés.started	konfidencia_kérdés.stopped	confid_rate_keys.keys	confid_rate_keys.started	confid_rate_keys.stopped	test_pract_feedback_text.started	test_pract_feedback_text.stopped	feedback_button.keys	feedback_button.rt	feedback_button.started	feedback_button.stopped	test_pract_keys.rt	confid_rate_keys.rt	confid_break_gombok.rt	repeat_pract_rec_textbox.started	repeat_pract_rec_textbox.stopped	rec_pract_repeat_button.keys	rec_pract_repeat_button.rt	rec_pract_repeat_button.started	rec_pract_repeat_button.stopped	test_pract_end_text.started	test_pract_end_text.stopped	test_pract_end_cont_text.started	test_pract_end_cont_text.stopped	test_pract_end_key.keys	test_pract_end_key.rt	test_pract_end_key.started	test_pract_end_key.stopped	test_end_text.started	test_end_text.stopped	end_exp_text.started	end_exp_text.stopped	key_resp_3.keys	key_resp_3.rt	key_resp_3.started	key_resp_3.stopped	Résztvevõ kódja:	Lista száma:	date	expName	psychopyVersion	frameRate
																						0	0	0	0	0	0	0	0	7	0	7	0																																																																																																															2483.9896689832385	2483.7043229293195	None	2483.9896689832385	2485.0982998514082	2485.0982998514082	2483.7043229293195	nback_1_practice	Q	None	[]	no_resp	None	correct rejection	1	2486.0000266532443	None	2486.0000266532443	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	0	0	0	0	8	0	8	0																																																																																																															2486.293200836226	2486.0170751945407	None	2486.293200836226	2487.3959020528127	2487.3959020528127	2486.0170751945407	nback_1_practice	Q	None	[]	no_resp	None	miss	0	2488.2994190085883	None	2488.2994190085883	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	0	0	0	0	9	0	9	0																																																																																																															2488.5786650726513	2488.3024044540944	None	2488.5786650726513	2489.688238912757	2489.688238912757	2488.3024044540944	nback_1_practice	Z	None	[]	no_resp	None	correct rejection	1	2490.5959628546116	None	2490.5959628546116	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	0	0	0	0	10	0	10	0																																																																																																															2490.885956684244	2490.616998500307	None	2490.885956684244	2492.007398535643	2491.9878234701755	2492.8776652486704	nback_1_practice	Z	None	[]	no_resp	None	miss	0	2492.896984573439	None	2492.896984573439	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	0	0	0	0	11	0	11	0																																																																																																															2493.1913909644936	2492.90522229817	None	2493.1913909644936	2494.3029400074447	2494.2842625069607	2495.1797630502842	nback_1_practice	F	None	[]	no_resp	None	correct rejection	1	2495.199082375053	None	2495.199082375053	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	0	0	0	0																																																																																																																																						2495.2325119441957	None	2	51.43175426995731	2495.2325119441957	None																																																																																																														457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	0	0	0	0																																																																																																									2546.7070038060774	None	['4']	[2.6063542999327183]	2546.7070038060774	None	2549.6280955262773	None	None	2549.6280955262773	2550.734268820408	2550.734268820408	None	nback_1_practice	J	None	[]	no_resp	None	correct rejection	1	2551.6285594548244	None	2551.6285594548244	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	1	0	1	0																																																																																																															2551.921971246804	2551.6379046739894	None	2551.921971246804	2553.042155076575	2553.023200469237	2551.6379046739894	nback_1_practice	H	None	[]	no_resp	None	correct rejection	1	2553.928949519279	None	2553.928949519279	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	2	0	2	0																																																																																																															2554.2282775895437	2553.9429004349804	None	2554.2282775895437	2555.3331751346414	2555.3331751346414	2556.222641217202	nback_1_practice	H	None	[]	no_resp	None	miss	0	2556.241960541971	None	2556.241960541971	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	3	0	3	0																																																																																																															2556.5349387907772	2556.249403022841	None	2556.5349387907772	2557.655886141729	2557.6372686655086	2558.5257529002847	nback_1_practice	L	None	[]	no_resp	None	correct rejection	1	2558.5450722250534	None	2558.5450722250534	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	4	0	4	0																																																																																																															2558.8414961158414	2558.5565957343497	['4']	2558.8414961158414	None	None	None	nback_1_practice	Z	['4']	[0.012578039342770353]	4	0.012578039342770353	false alarm	0	2558.890764224023	None	2558.890764224023	None							[0.012578039342770353]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	5	0	5	0																																																																																																															2560.678039451799	None	None	2560.678039451799	2561.778489291726	2561.778489291726	None	nback_1_practice	Y	None	[]	no_resp	None	correct rejection	1	2562.6819782568928	None	2562.6819782568928	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	6	0	6	0																																																																																																															2562.962666769512	2564.9589670351706	None	2562.962666769512	2564.063087374816	2564.063087374816	2562.6848380557494	nback_1_practice	L	None	[]	no_resp	None	correct rejection	1	2564.9782863599394	None	2564.9782863599394	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	7	0	7	0																																																																																																															2565.268356697168	None	None	2565.268356697168	2566.390180153656	2566.3712572689983	2567.259164586547	nback_1_practice	Q	None	[]	no_resp	None	correct rejection	1	2567.2784839113156	None	2567.2784839113156	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	8	0	8	0																																																																																																															2567.5756591940008	2567.2902521828073	['4']	2567.5756591940008	None	None	None	nback_1_practice	Q	['4']	[0.7260825050761923]	4	0.7260825050761923	hit	1	2568.336222283877	None	2568.336222283877	None							[0.7260825050761923]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	9	0	9	0																																																																																																															2568.626518411882	None	None	2568.626518411882	2569.733159770927	2569.733159770927	None	nback_1_practice	Z	None	[]	no_resp	None	correct rejection	1	2570.6285961535905	None	2570.6285961535905	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	10	0	10	0																																																																																																															2570.919412284624	2570.63779799873	['4']	2570.919412284624	None	None	2570.63779799873	nback_1_practice	Z	['4']	[0.32338215928757563]	4	0.32338215928757563	hit	1	2571.2723455743253	None	2571.2723455743253	None							[0.32338215928757563]																																																																																																													457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
																						0	0	0	0	1	0	1	0	11	0	11	0																																																																																																															2571.5706905527913	None	None	2571.5706905527913	2572.6909042391926	2572.6719906847284	2573.5590679257	nback_1_practice	F	None	[]	no_resp	None	correct rejection	1	2573.578387250469	None	2573.578387250469	None																																																																																																																				457887	21	2022_May_19_1437	encoding_smst	2021.01.02	52.294448479252964
