itemno,noun,adjective,stimtype,encoding_version_noun,encoding_version_adjective,repeat_enc.thisRepN,repeat_enc.thisTrialN,repeat_enc.thisN,repeat_enc.thisIndex,enc_practice_loop.thisRepN,enc_practice_loop.thisTrialN,enc_practice_loop.thisN,enc_practice_loop.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,enc_loop.thisRepN,enc_loop.thisTrialN,enc_loop.thisN,enc_loop.thisIndex,level_loop.thisRepN,level_loop.thisTrialN,level_loop.thisN,level_loop.thisIndex,practiceRepeat.thisRepN,practiceRepeat.thisTrialN,practiceRepeat.thisN,practiceRepeat.thisIndex,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,blokk_loop.thisRepN,blokk_loop.thisTrialN,blokk_loop.thisN,blokk_loop.thisIndex,trial_loop.thisRepN,trial_loop.thisTrialN,trial_loop.thisN,trial_loop.thisIndex,repeat_rec_pract.thisRepN,repeat_rec_pract.thisTrialN,repeat_rec_pract.thisN,repeat_rec_pract.thisIndex,test_pract_loop.thisRepN,test_pract_loop.thisTrialN,test_pract_loop.thisN,test_pract_loop.thisIndex,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,exp_intro.started,exp_intro.stopped,exp_intro_cont.started,exp_intro_cont.stopped,exp_continue.keys,exp_continue.rt,exp_continue.started,exp_continue.stopped,enc_instr_text.started,enc_instr_text.stopped,enc_instr_cont_text.started,enc_instr_cont_text.stopped,enc_instr_cont_key.keys,enc_instr_cont_key.rt,enc_instr_cont_key.started,enc_instr_cont_key.stopped,newspaper.started,newspaper.stopped,editor.started,editor.stopped,enc_pract_start_text.started,enc_pract_start_text.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,fx_cross.started,fx_cross.stopped,megfelelő_v.started,megfelelő_v.stopped,nemmegf_v.started,nemmegf_v.stopped,enc_cross_resp.keys,enc_cross_resp.started,enc_cross_resp.stopped,word_pair_text.started,word_pair_text.stopped,enc_keys.keys,enc_keys.started,enc_keys.stopped,megfelelő_válasz.started,megfelelő_válasz.stopped,nemmegfelelő_válasz.started,nemmegfelelő_válasz.stopped,enc_feedback_text.started,enc_feedback_text.stopped,enc_keys.rt,enc_repeat_button.keys,enc_repeat_button.rt,enc_repeat_button.started,enc_repeat_button.stopped,repeat_text_for_enc.started,repeat_text_for_enc.stopped,enc_pract_endtext.started,enc_pract_endtext.stopped,enc_pract_cont_text.started,enc_pract_cont_text.stopped,end_enc_pract_key.keys,end_enc_pract_key.rt,end_enc_pract_key.started,end_enc_pract_key.stopped,enc_cross_resp.rt,end_enc_text.started,end_enc_text.stopped,end_enc_key.keys,end_enc_key.started,end_enc_key.stopped,instr_instr.started,instr_instr.stopped,instr_tovabb.keys,instr_tovabb.rt,instr_tovabb.started,instr_tovabb.stopped,sad_computer.started,sad_computer.stopped,warning.started,warning.stopped,lvl_instr_text.started,lvl_instr_text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,pract_inst_text.started,pract_inst_text.stopped,pract_inst_key.keys,pract_inst_key.rt,pract_inst_key.started,pract_inst_key.stopped,pract_stim.started,pract_stim.stopped,pract_resp.keys,pract_resp.started,pract_resp.stopped,nback_feedback.started,nback_feedback.stopped,feladat_blokk,Betű,All_keys,All_RT,Answer_key,Answer RT,Response type,Correctness,pract_stim2.started,pract_stim2.stopped,feedback_2.started,feedback_2.stopped,pract_resp.rt,repeat_pract_text.started,repeat_pract_text.stopped,repeat_practice_key.keys,repeat_practice_key.rt,repeat_practice_key.started,repeat_practice_key.stopped,szunet_text.started,szunet_text.stopped,szunet_key.keys,szunet_key.rt,szunet_key.started,szunet_key.stopped,test_stim.started,test_stim.stopped,key_resp.keys,key_resp.started,key_resp.stopped,key_resp.rt,blokk_szun_text.started,blokk_szun_text.stopped,blokk_szun_resp.keys,blokk_szun_resp.rt,blokk_szun_resp.started,blokk_szun_resp.stopped,text_3.started,text_3.stopped,end_keys.keys,end_keys.rt,end_keys.started,end_keys.stopped,break_text.started,break_text.stopped,break_cont_text.started,break_cont_text.stopped,szun2_resp.keys,szun2_resp.rt,szun2_resp.started,szun2_resp.stopped,test_instr_text.started,test_instr_text.stopped,test_instr_cont_text.started,test_instr_cont_text.stopped,test_instr_cont_key.keys,test_instr_cont_key.rt,test_instr_cont_key.started,test_instr_cont_key.stopped,news_coffee.started,news_coffee.stopped,editorman.started,editorman.stopped,test2_inst.started,test2_inst.stopped,test2_space.started,test2_space.stopped,test2_resp.keys,test2_resp.rt,test2_resp.started,test2_resp.stopped,test_pract_start_text.started,test_pract_start_text.stopped,test_pract_begin.keys,test_pract_begin.rt,test_pract_begin.started,test_pract_begin.stopped,test_pract_words.started,test_pract_words.stopped,test_pract_keys.keys,test_pract_keys.started,test_pract_keys.stopped,régi_válasz.started,régi_válasz.stopped,uj_válasz.started,uj_válasz.stopped,confid_break_text.started,confid_break_text.stopped,confid_break_gombok.keys,confid_break_gombok.rt,confid_break_gombok.started,confid_break_gombok.stopped,konfidencia_kérdés.started,konfidencia_kérdés.stopped,confid_rate_keys.keys,confid_rate_keys.rt,confid_rate_keys.started,confid_rate_keys.stopped,test_pract_feedback_text.started,test_pract_feedback_text.stopped,feedback_button.keys,feedback_button.rt,feedback_button.started,feedback_button.stopped,test_pract_keys.rt,repeat_pract_rec_textbox.started,repeat_pract_rec_textbox.stopped,rec_pract_repeat_button.keys,rec_pract_repeat_button.rt,rec_pract_repeat_button.started,rec_pract_repeat_button.stopped,test_pract_end_text.started,test_pract_end_text.stopped,test_pract_end_cont_text.started,test_pract_end_cont_text.stopped,test_pract_end_key.keys,test_pract_end_key.rt,test_pract_end_key.started,test_pract_end_key.stopped,test_end_text.started,test_end_text.stopped,end_exp_text.started,end_exp_text.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,Résztvevő kódja:,Lista száma:,date,expName,psychopyVersion,frameRate,
66,olimpikon,világhírű,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.6906065611984,None,2710.6906065611984,None,2710.6906065611984,None,None,2710.6906065611984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2711.706300857244,None,j,2711.706300857244,None,2711.706300857244,None,2711.706300857244,None,2713.7132984923664,None,None,,2713.7132984923664,None,2715.7176479113405,None,2,0.27185532497242093,2715.7176479113405,None,,,,,,,1.7692581138107926,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
8,baktérium,növényi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.023089085822,None,2716.023089085822,None,2716.023089085822,None,None,2716.023089085822,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.0388614443364,None,2,2717.0388614443364,None,2717.0388614443364,None,2717.0388614443364,None,2719.0459175485885,None,None,,2719.0459175485885,None,2721.0522564729326,None,j,0.4416695797117427,2721.0522564729326,None,,,,,,,1.0487262437818572,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
65,novella,beszédes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.526044264843,None,2721.526044264843,None,2721.526044264843,None,None,2721.526044264843,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.5377660811646,None,j,2722.5377660811646,None,2722.5377660811646,None,2722.5377660811646,None,2724.548438874248,None,None,,2724.548438874248,None,2726.5609148801304,None,j,0.796844657510519,2726.5609148801304,None,,,,,,,1.3807534556253813,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
60,műanyag,értelmetlen,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,2727.404490366869,None,2727.404490366869,None,2727.404490366869,None,None,2727.404490366869,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2728.4403198136715,None,j,2728.4403198136715,None,2728.4403198136715,None,2728.4403198136715,None,2730.4455835903063,None,None,,2730.4455835903063,None,2732.4489626705763,None,j,0.7363384392228909,2732.4489626705763,None,,,,,,,1.3531355003360659,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
82,szőnyeg,használati,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.2207617034437,None,2733.2207617034437,None,2733.2207617034437,None,None,2733.2207617034437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734.2342136462103,None,2,2734.2342136462103,None,2734.2342136462103,None,2734.2342136462103,None,2736.2584008941776,None,None,,2736.2584008941776,None,2738.2673783935606,None,j,2.7828773777582683,2738.2673783935606,None,,,,,,,1.1451601868029684,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
98,zarándok,keresztény,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,2741.0722955228994,None,2741.0722955228994,None,2741.0722955228994,None,None,2741.0722955228994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.103209519759,None,2,2742.103209519759,None,2742.103209519759,None,2742.103209519759,None,2744.1287555529852,None,None,,2744.1287555529852,None,2746.1338529414497,None,4,0.2473334344686009,2746.1338529414497,None,,,,,,,1.973346474347636,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
74,repülőjegy,mostani,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,2746.406649059558,None,2746.406649059558,None,2746.406649059558,None,None,2746.406649059558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.4225302701816,None,j,2747.4225302701816,None,2747.4225302701816,None,2747.4225302701816,None,2749.4441473645857,None,None,,2749.4441473645857,None,2751.451016865205,None,4,0.23618604626972228,2751.451016865205,None,,,,,,,1.2620340663706884,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
19,mellékutca,rendezetlen,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.725414042303,None,2751.725414042303,None,2751.725414042303,None,None,2751.725414042303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.7573425407754,None,j,2752.7573425407754,None,2752.7573425407754,None,2752.7573425407754,None,2754.7801706925384,None,None,,2754.7801706925384,None,2756.782112614019,None,4,0.2500379427219741,2756.782112614019,None,,,,,,,1.824769886676222,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
12,rokonság,nagyszámú,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,2757.054263705737,None,2757.054263705737,None,2757.054263705737,None,None,2757.054263705737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.067980003543,None,j,2758.067980003543,None,2758.067980003543,None,2758.067980003543,None,2760.0778830567724,None,None,,2760.0778830567724,None,2762.081465534924,None,2,0.25679859129013494,2762.081465534924,None,,,,,,,1.877104111132212,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
89,törmelék,építkezési,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,2762.3753450611257,None,2762.3753450611257,None,2762.3753450611257,None,None,2762.3753450611257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.400558628957,None,2,2763.400558628957,None,2763.400558628957,None,2763.400558628957,None,2765.401470809593,None,None,,2765.401470809593,None,2767.4018486819114,None,4,0.5263692660955712,2767.4018486819114,None,,,,,,,1.5306832304340787,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
67,oroszlán,csendes,CLOSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,2767.9699070589268,None,2767.9699070589268,None,2767.9699070589268,None,None,2767.9699070589268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2768.9896139544435,None,2,2768.9896139544435,None,2768.9896139544435,None,2768.9896139544435,None,2770.998323366628,None,None,,2770.998323366628,None,2773.021222116775,None,4,0.2407883131527342,2773.021222116775,None,,,,,,,1.5922142134513706,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
14,csecsemő,egészséges,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,2773.2883728538873,None,2773.2883728538873,None,2773.2883728538873,None,None,2773.2883728538873,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774.306614600122,None,2,2774.306614600122,None,2774.306614600122,None,2774.306614600122,None,2776.3221095412737,None,None,,2776.3221095412737,None,2778.334090425633,None,j,0.2687891167588532,2778.334090425633,None,,,,,,,1.1314348697196692,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
69,célpont,potenciális,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.641484095773,None,2778.641484095773,None,2778.641484095773,None,None,2778.641484095773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2779.657523919479,None,j,2779.657523919479,None,2779.657523919479,None,2779.657523919479,None,2781.6644556212705,None,None,,2781.6644556212705,None,2783.666144072893,None,4,0.3285924614756368,2783.666144072893,None,,,,,,,1.3191453430335969,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
77,szakadék,iszonyatos,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,2784.020629650331,None,2784.020629650331,None,2784.020629650331,None,None,2784.020629650331,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.0513442923548,None,j,2785.0513442923548,None,2785.0513442923548,None,2785.0513442923548,None,2787.062141176837,None,None,,2787.062141176837,None,2789.0650425518397,None,4,0.28163801884511486,2789.0650425518397,None,,,,,,,1.2676290643867105,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
82,értékrend,szubjektív,FOIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,2789.370894565247,None,2789.370894565247,None,2789.370894565247,None,None,2789.370894565247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2790.388075469935,None,j,2790.388075469935,None,2790.388075469935,None,2790.388075469935,None,2792.3990863265353,None,None,,2792.3990863265353,None,2794.399700563401,None,2,0.2411509461235255,2794.399700563401,None,,,,,,,1.5064533746335655,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
39,készpénz,világháborús,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,2794.672023641411,None,2794.672023641411,None,2794.672023641411,None,None,2794.672023641411,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2795.703618119471,None,j,2795.703618119471,None,2795.703618119471,None,2795.703618119471,None,2797.7121539902873,None,None,,2797.7121539902873,None,2799.7149499342195,None,j,0.23353223205776885,2799.7149499342195,None,,,,,,,1.2779283392592333,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
43,kolbász,markáns,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.9703620607615,None,2799.9703620607615,None,2799.9703620607615,None,None,2799.9703620607615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800.9997664344846,None,j,2800.9997664344846,None,2800.9997664344846,None,2800.9997664344846,None,2803.0258253166103,None,None,,2803.0258253166103,None,2805.0326313720434,None,j,0.2438206216902472,2805.0326313720434,None,,,,,,,1.267697796691209,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
19,diktátor,kegyetlen,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.3041377482587,None,2805.3041377482587,None,2805.3041377482587,None,None,2805.3041377482587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2806.317284283112,None,2,2806.317284283112,None,2806.317284283112,None,2806.317284283112,None,2808.3281234644237,None,None,,2808.3281234644237,None,2810.3334886289667,None,4,0.2731341816834174,2810.3334886289667,None,,,,,,,1.2231651578331366,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
24,fejedelem,történelmi,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,2810.638455519278,None,2810.638455519278,None,2810.638455519278,None,None,2810.638455519278,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2811.657401072094,None,2,2811.657401072094,None,2811.657401072094,None,2811.657401072094,None,2813.680428578693,None,None,,2813.680428578693,None,2815.6874632235267,None,j,0.7167982429382391,2815.6874632235267,None,,,,,,,0.8918887145700864,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
46,kommentár,olimpiai,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,2816.4513810532517,None,2816.4513810532517,None,2816.4513810532517,None,None,2816.4513810532517,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817.4873716011643,None,j,2817.4873716011643,None,2817.4873716011643,None,2817.4873716011643,None,2819.5135794552043,None,None,,2819.5135794552043,None,2821.5229422909324,None,j,0.39424614008748904,2821.5229422909324,None,,,,,,,1.1002947715460323,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
76,szabadidő,kellemes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,2821.953116466757,None,2821.953116466757,None,2821.953116466757,None,None,2821.953116466757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822.9907917341916,None,2,2822.9907917341916,None,2822.9907917341916,None,2822.9907917341916,None,2824.9936116256285,None,None,,2824.9936116256285,None,2827.001486919704,None,j,0.2686569392099045,2827.001486919704,None,,,,,,,1.0336433855700307,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
2,albérlet,szegényes,TARG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,2827.3030570024275,None,2827.3030570024275,None,2827.3030570024275,None,None,2827.3030570024275,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2828.322413705173,None,2,2828.322413705173,None,2828.322413705173,None,2828.322413705173,None,2830.3303260089015,None,None,,2830.3303260089015,None,2832.3323780265637,None,4,0.26175478292861953,2832.3323780265637,None,,,,,,,1.2358535808161832,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
30,háziorvos,ártalmas,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,2832.6204943004996,None,2832.6204943004996,None,2832.6204943004996,None,None,2832.6204943004996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2833.651120927825,None,j,2833.651120927825,None,2833.651120927825,None,2833.651120927825,None,2835.6651028248016,None,None,,2835.6651028248016,None,2837.6647815555916,None,j,0.24524845025734976,2837.6647815555916,None,,,,,,,1.3439965888974257,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
47,koponya,szezonális,DISTANT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,2837.9373612135532,None,2837.9373612135532,None,2837.9373612135532,None,None,2837.9373612135532,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2838.952304430073,None,j,2838.952304430073,None,2838.952304430073,None,2838.952304430073,None,2840.9621726506157,None,None,,2840.9621726506157,None,2842.9641780173406,None,j,0.28974096931051463,2842.9641780173406,None,,,,,,,1.1766654060338624,,,,,,,,,,,,,,,,,,,,,,,697600,30,2022_May_03_1239,encoding_smst,2021.1.2,60.01594019439661,
